objectives,deploy,return,next_waypoint,behaviour_stage,next_loiter_point,gps_update_received,depth,vehicle_at_surface,periodic_ascend,waypoint_direction,loiter_point_direction,speed,heading,name,ivphelm_bhv_active,what_if,predicted_behaviour,why_not,feature_justification
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point5,FALSE,moderate,FALSE,TRUE,none,northwest,moderate,northeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point5,FALSE,shallow,FALSE,TRUE,none,northwest,moderate,northeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point6,FALSE,shallow,FALSE,TRUE,none,northwest,moderate,northeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point6,FALSE,moderate,FALSE,TRUE,none,northwest,moderate,northeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point6,FALSE,shallow,FALSE,FALSE,none,northwest,moderate,northeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point6,FALSE,on surface,FALSE,FALSE,none,northwest,idle,northwest,henry,"maxdepth,loiter,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point7,FALSE,shallow,FALSE,FALSE,none,northwest,fast,northwest,henry,"maxdepth,loiter,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point7,FALSE,moderate,FALSE,FALSE,none,northwest,fast,northwest,henry,"maxdepth,loiter,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point7,FALSE,deep,FALSE,FALSE,none,northwest,fast,northwest,henry,"maxdepth,loiter,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,none,FALSE,deep,FALSE,FALSE,none,none,fast,northwest,henry,"maxdepth,loiter,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point0,none,none,FALSE,deep,FALSE,FALSE,southwest,none,fast,northwest,henry,"maxdepth,loiter,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point0,none,none,FALSE,deep,FALSE,FALSE,southwest,none,fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point0,none,none,FALSE,deep,FALSE,FALSE,southwest,none,very fast,northwest,henry,"maxdepth,bhv_const_depth,waypt_survey",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point0,none,none,FALSE,deep,FALSE,FALSE,southwest,none,very fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point0,none,none,FALSE,very deep,FALSE,FALSE,southwest,none,very fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point0,none,none,FALSE,very deep,FALSE,FALSE,southwest,none,max speed,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point6,FALSE,very deep,FALSE,FALSE,none,northeast,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point6,FALSE,very deep,FALSE,TRUE,none,northeast,very fast,northeast,henry,"maxdepth,bhv_const_depth,waypt_survey",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point6,FALSE,very deep,FALSE,TRUE,none,northeast,very fast,northeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point6,FALSE,very deep,FALSE,TRUE,none,northeast,fast,northeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point6,FALSE,very deep,FALSE,TRUE,none,northeast,moderate,northeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point6,FALSE,deep,FALSE,TRUE,none,northeast,moderate,northeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point6,FALSE,moderate,FALSE,TRUE,none,northeast,moderate,northeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point6,FALSE,shallow,FALSE,TRUE,none,northeast,moderate,northeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point6,FALSE,shallow,FALSE,FALSE,none,northeast,moderate,northeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point6,FALSE,shallow,TRUE,FALSE,none,northeast,moderate,northeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point6,FALSE,shallow,TRUE,FALSE,none,northeast,low,northeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point6,FALSE,shallow,TRUE,FALSE,none,northeast,idle,northeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point6,FALSE,on surface,TRUE,FALSE,none,northeast,idle,northeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point6,TRUE,on surface,TRUE,FALSE,none,northeast,idle,northeast,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point6,FALSE,on surface,TRUE,FALSE,none,northeast,idle,northeast,henry,"maxdepth,loiter,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point6,FALSE,on surface,FALSE,FALSE,none,northeast,idle,northeast,henry,"maxdepth,loiter,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point6,FALSE,shallow,FALSE,FALSE,none,northeast,fast,northeast,henry,"maxdepth,loiter,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point6,FALSE,moderate,FALSE,FALSE,none,northeast,fast,northeast,henry,"maxdepth,loiter,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point6,FALSE,deep,FALSE,FALSE,none,northeast,fast,northeast,henry,"maxdepth,loiter,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point6,FALSE,very deep,FALSE,FALSE,none,northeast,fast,northeast,henry,"maxdepth,loiter,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point0,FALSE,very deep,FALSE,FALSE,none,northeast,fast,southeast,henry,"maxdepth,loiter,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point3,FALSE,very deep,FALSE,TRUE,none,southwest,fast,southwest,henry,"maxdepth,loiter,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,point4,FALSE,very deep,FALSE,TRUE,none,southwest,moderate,southwest,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,none,none,none,FALSE,very deep,FALSE,TRUE,none,none,moderate,southwest,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point0,none,none,FALSE,very deep,FALSE,TRUE,southwest,none,moderate,southwest,henry,"maxdepth,loiter,bhv_periodic_surface,bhv_const_depth",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point0,none,none,FALSE,very deep,FALSE,TRUE,southwest,none,moderate,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point0,none,none,FALSE,very deep,FALSE,TRUE,southwest,none,fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point0,none,none,FALSE,very deep,FALSE,TRUE,southwest,none,very fast,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point0,none,none,FALSE,very deep,FALSE,TRUE,southwest,none,max speed,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey",,,none,none
"Loiter between points 0 to 7 until a survey objective is provided, then perform the survey and finally return back to starting point",TRUE,FALSE,point0,advanced,none,FALSE,very deep,FALSE,TRUE,southwest,none,max speed,southwest,henry,"maxdepth,bhv_const_depth,waypt_survey",,,none,none
