deploy,return,obstacle_name,obstacle_proximity,obstacle_resolved,behaviour_stage,next_point,speed,heading,next_point_direction,obstacle_direction,name,ivphelm_bhv_active
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,max speed,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,advanced,point0,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,advanced,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,advanced,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southeast,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southeast,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southwest,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southwest,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southwest,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southwest,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southwest,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southwest,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southwest,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southwest,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southwest,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southwest,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southwest,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southwest,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southwest,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southwest,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southwest,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southwest,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southwest,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southwest,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southwest,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southwest,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southwest,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southwest,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southwest,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southwest,southwest,none,alpha,waypt_survey
True,False,none,none,False,in-transit,point1,very fast,southwest,southwest,none,alpha,waypt_survey
True,False,obstacle_c,none,False,in-transit,point1,very fast,southwest,southwest,southeast,alpha,waypt_survey
True,False,obstacle_c,none,False,in-transit,point1,very fast,southwest,southwest,southeast,alpha,waypt_survey
True,False,obstacle_c,none,False,in-transit,point1,very fast,southwest,southwest,southeast,alpha,waypt_survey
True,False,obstacle_c,nearby,False,in-transit,point1,very fast,southwest,southwest,southeast,alpha,waypt_survey
True,False,obstacle_c,nearby,False,in-transit,point1,very fast,southwest,southwest,southeast,alpha,waypt_survey
True,False,obstacle_c,nearby,False,in-transit,point1,very fast,southwest,southwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_c"
True,False,obstacle_c,nearby,False,in-transit,point1,very fast,southwest,southwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_c"
True,False,obstacle_c,nearby,False,in-transit,point1,very fast,southwest,southwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_c"
True,False,obstacle_c,nearby,False,in-transit,point1,very fast,southwest,southwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_c"
True,False,obstacle_c,nearby,False,in-transit,point1,very fast,southwest,southwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_c"
True,False,obstacle_c,nearby,False,in-transit,point1,very fast,southwest,southwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_c"
True,False,obstacle_c,nearby,False,in-transit,point1,very fast,southwest,southwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_c"
True,False,obstacle_c,nearby,False,in-transit,point1,very fast,southwest,southwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_c"
True,False,obstacle_c,nearby,False,in-transit,point1,very fast,southwest,southwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_c"
True,False,obstacle_c,nearby,False,in-transit,point1,very fast,southwest,southwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_c"
True,False,obstacle_c,nearby,False,in-transit,point1,very fast,southwest,southwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_c"
True,False,obstacle_c,nearby,False,in-transit,point1,very fast,southwest,southwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_c"
True,False,obstacle_c,nearby,False,in-transit,point1,very fast,southwest,southwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_c"
True,False,obstacle_c,nearby,False,in-transit,point1,very fast,southwest,southwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_c"
True,False,obstacle_c,nearby,False,in-transit,point1,very fast,southwest,southwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_c"
True,False,obstacle_c,nearby,False,in-transit,point1,very fast,southwest,southwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_c"
True,False,obstacle_c,nearby,False,in-transit,point1,very fast,southwest,southwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_c"
True,False,obstacle_c,nearby,False,in-transit,point1,very fast,southwest,southwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_c"
